Time	RobotX	RobotY	RobotZ	DiscX	DiscY	DiscZ
5900.00 	86.2300 	-706.700 	530.140 	86.7015 	-707.756 	530.657 	
5906.00 	86.2400 	-706.740 	530.150 	86.7015 	-707.756 	530.657 	
5909.00 	86.2500 	-706.770 	530.170 	86.7015 	-707.756 	530.657 	
5912.00 	86.2700 	-706.810 	530.190 	86.7015 	-707.756 	530.657 	
5916.00 	86.2800 	-706.840 	530.200 	86.7015 	-707.756 	530.657 	
5920.00 	86.2900 	-706.870 	530.220 	86.7165 	-707.660 	530.637 	
5924.00 	86.3000 	-706.900 	530.240 	86.7165 	-707.660 	530.637 	
5928.00 	86.3100 	-706.920 	530.250 	86.7165 	-707.660 	530.637 	
5933.00 	86.3200 	-706.950 	530.270 	86.7165 	-707.660 	530.637 	
5937.00 	86.3300 	-706.970 	530.270 	86.7165 	-707.660 	530.637 	
5940.00 	86.3400 	-706.990 	530.280 	86.7165 	-707.660 	530.637 	
5945.00 	86.3600 	-707.020 	530.290 	86.9490 	-706.998 	530.562 	
5948.00 	86.3700 	-707.040 	530.310 	86.9490 	-706.998 	530.562 	
5953.00 	86.3800 	-707.060 	530.320 	86.9490 	-706.998 	530.562 	
5957.00 	86.3900 	-707.090 	530.330 	86.9490 	-706.998 	530.562 	
5961.00 	86.4000 	-707.110 	530.340 	86.9490 	-706.998 	530.562 	
5965.00 	86.4100 	-707.130 	530.350 	86.6715 	-707.461 	530.557 	
5969.00 	86.4200 	-707.140 	530.360 	86.6715 	-707.461 	530.557 	
5973.00 	86.4200 	-707.160 	530.370 	86.6715 	-707.461 	530.557 	
5977.00 	86.4400 	-707.180 	530.380 	86.6715 	-707.461 	530.557 	
5981.00 	86.4400 	-707.200 	530.390 	86.6715 	-707.461 	530.557 	
5986.00 	86.4500 	-707.210 	530.400 	86.6715 	-707.461 	530.557 	
5989.00 	86.4600 	-707.220 	530.410 	86.6440 	-707.699 	530.612 	
5993.00 	86.4700 	-707.240 	530.420 	86.6440 	-707.699 	530.612 	
5997.00 	86.4800 	-707.250 	530.430 	86.6440 	-707.699 	530.612 	
6001.00 	86.4900 	-707.260 	530.430 	86.6440 	-707.699 	530.612 	
6005.00 	86.5000 	-707.270 	530.440 	86.6440 	-707.699 	530.612 	
6009.00 	86.5000 	-707.280 	530.440 	86.6440 	-707.699 	530.612 	
6013.00 	86.5100 	-707.290 	530.450 	86.7165 	-707.695 	530.647 	
6018.00 	86.5200 	-707.290 	530.450 	86.7165 	-707.695 	530.647 	
6022.00 	86.5300 	-707.300 	530.460 	86.7165 	-707.695 	530.647 	
6025.00 	86.5400 	-707.310 	530.460 	86.7165 	-707.695 	530.647 	
6029.00 	86.5500 	-707.320 	530.460 	86.7165 	-707.695 	530.647 	
6034.00 	86.5500 	-707.320 	530.470 	86.7165 	-707.695 	530.647 	
6037.00 	86.5600 	-707.330 	530.480 	86.6490 	-707.587 	530.582 	
6042.00 	86.5600 	-707.340 	530.480 	86.6490 	-707.587 	530.582 	
6046.00 	86.5700 	-707.340 	530.480 	86.6490 	-707.587 	530.582 	
6050.00 	86.5700 	-707.350 	530.490 	86.6490 	-707.587 	530.582 	
6054.00 	86.5800 	-707.360 	530.490 	86.6490 	-707.587 	530.582 	
6058.00 	86.5900 	-707.370 	530.500 	86.6490 	-707.587 	530.582 	
6061.00 	86.5900 	-707.370 	530.510 	86.8090 	-707.552 	530.652 	
6066.00 	86.5900 	-707.380 	530.510 	86.8090 	-707.552 	530.652 	
6070.00 	86.6000 	-707.390 	530.520 	86.8090 	-707.552 	530.652 	
6074.00 	86.6000 	-707.400 	530.520 	86.8090 	-707.552 	530.652 	
6078.00 	86.6100 	-707.400 	530.530 	86.8090 	-707.552 	530.652 	
6082.00 	86.6100 	-707.410 	530.530 	86.8090 	-707.552 	530.652 	
6087.00 	86.6100 	-707.420 	530.530 	86.5140 	-707.509 	530.492 	
6090.00 	86.6200 	-707.420 	530.540 	86.5140 	-707.509 	530.492 	
6095.00 	86.6200 	-707.430 	530.540 	86.5140 	-707.509 	530.492 	
6098.00 	86.6300 	-707.440 	530.550 	86.5140 	-707.509 	530.492 	
6103.00 	86.6300 	-707.440 	530.550 	86.5140 	-707.509 	530.492 	
6106.00 	86.6300 	-707.450 	530.550 	86.5140 	-707.509 	530.492 	
6111.00 	86.6300 	-707.450 	530.560 	86.6065 	-707.747 	530.607 	
6114.00 	86.6400 	-707.460 	530.560 	86.6065 	-707.747 	530.607 	
6119.00 	86.6400 	-707.460 	530.560 	86.6065 	-707.747 	530.607 	
6122.00 	86.6400 	-707.470 	530.560 	86.6065 	-707.747 	530.607 	
6126.00 	86.6500 	-707.470 	530.560 	86.6065 	-707.747 	530.607 	
6130.00 	86.6500 	-707.480 	530.570 	86.6065 	-707.747 	530.607 	
6134.00 	86.6500 	-707.480 	530.570 	86.3315 	-707.808 	530.487 	
6138.00 	86.6500 	-707.490 	530.570 	86.3315 	-707.808 	530.487 	
6143.00 	86.6500 	-707.490 	530.570 	86.3315 	-707.808 	530.487 	
6146.00 	86.6600 	-707.490 	530.570 	86.3315 	-707.808 	530.487 	
6151.00 	86.6600 	-707.500 	530.570 	86.3315 	-707.808 	530.487 	
6154.00 	86.6500 	-707.500 	530.570 	86.7415 	-707.617 	530.637 	
6159.00 	86.6500 	-707.500 	530.570 	86.7415 	-707.617 	530.637 	
6162.00 	86.6400 	-707.510 	530.570 	86.7415 	-707.617 	530.637 	
6166.00 	86.6400 	-707.510 	530.570 	86.7415 	-707.617 	530.637 	
6171.00 	86.6400 	-707.520 	530.570 	86.7415 	-707.617 	530.637 	
6175.00 	86.6400 	-707.520 	530.580 	86.7415 	-707.617 	530.637 	
6178.00 	86.6400 	-707.530 	530.580 	86.3790 	-707.847 	530.522 	
6183.00 	86.6400 	-707.530 	530.580 	86.3790 	-707.847 	530.522 	
6188.00 	86.6400 	-707.530 	530.580 	86.3790 	-707.847 	530.522 	
6190.00 	86.6400 	-707.540 	530.580 	86.3790 	-707.847 	530.522 	
6196.00 	86.6400 	-707.540 	530.580 	86.3790 	-707.847 	530.522 	
6199.00 	86.6400 	-707.540 	530.580 	86.3790 	-707.847 	530.522 	
6202.00 	86.6400 	-707.550 	530.580 	86.4065 	-707.331 	530.387 	
6207.00 	86.6400 	-707.550 	530.580 	86.4065 	-707.331 	530.387 	
6211.00 	86.6400 	-707.560 	530.580 	86.4065 	-707.331 	530.387 	
6215.00 	86.6400 	-707.560 	530.570 	86.4065 	-707.331 	530.387 	
6219.00 	86.6400 	-707.570 	530.570 	86.4065 	-707.331 	530.387 	
6223.00 	86.6400 	-707.570 	530.570 	86.4065 	-707.331 	530.387 	
6228.00 	86.6400 	-707.570 	530.570 	86.6515 	-707.634 	530.597 	
6231.00 	86.6400 	-707.580 	530.570 	86.6515 	-707.634 	530.597 	
6235.00 	86.6300 	-707.580 	530.570 	86.6515 	-707.634 	530.597 	
6240.00 	86.6300 	-707.580 	530.570 	86.6515 	-707.634 	530.597 	
6244.00 	86.6300 	-707.590 	530.570 	86.6515 	-707.634 	530.597 	
6248.00 	86.6300 	-707.590 	530.570 	86.6515 	-707.634 	530.597 	
6251.00 	86.6400 	-707.590 	530.570 	86.7340 	-707.613 	530.632 	
6255.00 	86.6400 	-707.590 	530.570 	86.7340 	-707.613 	530.632 	
6259.00 	86.6400 	-707.590 	530.560 	86.7340 	-707.613 	530.632 	
6263.00 	86.6300 	-707.590 	530.560 	86.7340 	-707.613 	530.632 	
6267.00 	86.6300 	-707.590 	530.530 	86.7340 	-707.613 	530.632 	
6271.00 	86.6300 	-707.580 	530.520 	86.7340 	-707.613 	530.632 	
6276.00 	86.6300 	-707.580 	530.510 	86.6440 	-707.526 	530.562 	
6279.00 	86.6300 	-707.580 	530.510 	86.6440 	-707.526 	530.562 	
6283.00 	86.6300 	-707.580 	530.510 	86.6440 	-707.526 	530.562 	
6287.00 	86.6200 	-707.580 	530.510 	86.6440 	-707.526 	530.562 	
6291.00 	86.6200 	-707.580 	530.500 	86.6440 	-707.526 	530.562 	
6295.00 	86.6200 	-707.580 	530.510 	86.9490 	-706.998 	530.562 	
6300.00 	86.6200 	-707.580 	530.510 	86.9490 	-706.998 	530.562 	
6304.00 	86.6200 	-707.590 	530.520 	86.9490 	-706.998 	530.562 	
6308.00 	86.6200 	-707.590 	530.530 	86.9490 	-706.998 	530.562 	
6311.00 	86.6200 	-707.590 	530.540 	86.9490 	-706.998 	530.562 	
6317.00 	86.6200 	-707.600 	530.560 	86.9490 	-706.998 	530.562 	
6320.00 	86.6300 	-707.600 	530.560 	86.7040 	-707.630 	530.622 	
6324.00 	86.6300 	-707.590 	530.570 	86.7040 	-707.630 	530.622 	
6329.00 	86.6300 	-707.590 	530.570 	86.7040 	-707.630 	530.622 	
6333.00 	86.6300 	-707.590 	530.560 	86.7040 	-707.630 	530.622 	
6337.00 	86.6300 	-707.580 	530.540 	86.7040 	-707.630 	530.622 	
6341.00 	86.6300 	-707.580 	530.530 	86.7040 	-707.630 	530.622 	
6344.00 	86.6300 	-707.580 	530.530 	86.4865 	-707.574 	530.497 	
6349.00 	86.6300 	-707.580 	530.530 	86.4865 	-707.574 	530.497 	
6353.00 	86.6300 	-707.580 	530.520 	86.4865 	-707.574 	530.497 	
6356.00 	86.6300 	-707.580 	530.520 	86.4865 	-707.574 	530.497 	
6360.00 	86.6300 	-707.570 	530.520 	86.4865 	-707.574 	530.497 	
6364.00 	86.6300 	-707.570 	530.520 	86.4865 	-707.574 	530.497 	
6368.00 	86.6300 	-707.570 	530.510 	87.0290 	-707.067 	530.622 	
6373.00 	86.6300 	-707.570 	530.510 	87.0290 	-707.067 	530.622 	
6377.00 	86.6300 	-707.560 	530.510 	87.0290 	-707.067 	530.622 	
6381.00 	86.6300 	-707.560 	530.510 	87.0290 	-707.067 	530.622 	
6384.00 	86.6400 	-707.560 	530.510 	87.0290 	-707.067 	530.622 	
6388.00 	86.6400 	-707.560 	530.510 	87.0290 	-707.067 	530.622 	
6392.00 	86.6400 	-707.560 	530.510 	86.6415 	-707.617 	530.587 	
6396.00 	86.6400 	-707.550 	530.510 	86.6415 	-707.617 	530.587 	
6400.00 	86.6400 	-707.550 	530.510 	86.6415 	-707.617 	530.587 	
6404.00 	86.6400 	-707.550 	530.510 	86.6415 	-707.617 	530.587 	
6408.00 	86.6400 	-707.550 	530.510 	86.6415 	-707.617 	530.587 	
6412.00 	86.6400 	-707.550 	530.520 	86.6415 	-707.617 	530.587 	
6416.00 	86.6400 	-707.540 	530.520 	86.4215 	-707.721 	530.507 	
6421.00 	86.6400 	-707.540 	530.520 	86.4215 	-707.721 	530.507 	
6425.00 	86.6400 	-707.540 	530.530 	86.4215 	-707.721 	530.507 	
6429.00 	86.6400 	-707.530 	530.530 	86.4215 	-707.721 	530.507 	
6433.00 	86.6400 	-707.530 	530.530 	86.4215 	-707.721 	530.507 	
6436.00 	86.6400 	-707.530 	530.530 	86.4215 	-707.721 	530.507 	
6440.00 	86.6400 	-707.530 	530.530 	86.5865 	-707.678 	530.577 	
6444.00 	86.6400 	-707.520 	530.540 	86.5865 	-707.678 	530.577 	
6449.00 	86.6400 	-707.520 	530.540 	86.5865 	-707.678 	530.577 	
6453.00 	86.6400 	-707.520 	530.540 	86.5865 	-707.678 	530.577 	
6457.00 	86.6400 	-707.510 	530.550 	86.5865 	-707.678 	530.577 	
6461.00 	86.6400 	-707.510 	530.550 	86.5865 	-707.678 	530.577 	
6466.00 	86.6400 	-707.510 	530.550 	86.6840 	-707.526 	530.582 	
6470.00 	86.6400 	-707.510 	530.560 	86.6840 	-707.526 	530.582 	
6474.00 	86.6400 	-707.510 	530.570 	86.6840 	-707.526 	530.582 	
6477.00 	86.6400 	-707.520 	530.580 	86.6840 	-707.526 	530.582 	
6482.00 	86.6400 	-707.520 	530.590 	86.6840 	-707.526 	530.582 	
6486.00 	86.6400 	-707.520 	530.590 	86.6840 	-707.526 	530.582 	
6490.00 	86.6300 	-707.520 	530.600 	86.7565 	-707.695 	530.667 	
6494.00 	86.6300 	-707.520 	530.600 	86.7565 	-707.695 	530.667 	
6498.00 	86.6300 	-707.520 	530.600 	86.7565 	-707.695 	530.667 	
6502.00 	86.6300 	-707.520 	530.600 	86.7565 	-707.695 	530.667 	
6505.00 	86.6300 	-707.520 	530.600 	86.7565 	-707.695 	530.667 	
6509.00 	86.6300 	-707.530 	530.610 	86.7565 	-707.695 	530.667 	
6514.00 	86.6300 	-707.530 	530.610 	86.6940 	-707.543 	530.592 	
6518.00 	86.6300 	-707.530 	530.620 	86.6940 	-707.543 	530.592 	
6521.00 	86.6300 	-707.530 	530.620 	86.6940 	-707.543 	530.592 	
6525.00 	86.6300 	-707.530 	530.620 	86.6940 	-707.543 	530.592 	
6529.00 	86.6300 	-707.530 	530.620 	86.6940 	-707.543 	530.592 	
6533.00 	86.6300 	-707.530 	530.620 	86.6940 	-707.543 	530.592 	
6538.00 	86.6300 	-707.530 	530.620 	86.6790 	-707.604 	530.602 	
6542.00 	86.6400 	-707.530 	530.620 	86.6790 	-707.604 	530.602 	
6546.00 	86.6400 	-707.530 	530.630 	86.6790 	-707.604 	530.602 	
6550.00 	86.6400 	-707.530 	530.630 	86.6790 	-707.604 	530.602 	
6553.00 	86.6400 	-707.530 	530.630 	86.6790 	-707.604 	530.602 	
6557.00 	86.6400 	-707.530 	530.630 	86.6790 	-707.604 	530.602 	
6562.00 	86.6400 	-707.530 	530.630 	86.6290 	-707.795 	530.632 	
6565.00 	86.6400 	-707.540 	530.630 	86.6290 	-707.795 	530.632 	
6571.00 	86.6500 	-707.540 	530.640 	86.6290 	-707.795 	530.632 	
6573.00 	86.6500 	-707.540 	530.640 	86.6290 	-707.795 	530.632 	
6578.00 	86.6500 	-707.540 	530.640 	86.6290 	-707.795 	530.632 	
6582.00 	86.6500 	-707.540 	530.640 	86.6290 	-707.795 	530.632 	
6587.00 	86.6500 	-707.540 	530.640 	86.5865 	-707.401 	530.497 	
6591.00 	86.6600 	-707.540 	530.640 	86.5865 	-707.401 	530.497 	
6595.00 	86.6600 	-707.540 	530.650 	86.5865 	-707.401 	530.497 	
6598.00 	86.6600 	-707.540 	530.650 	86.5865 	-707.401 	530.497 	
6602.00 	86.6600 	-707.550 	530.640 	86.5865 	-707.401 	530.497 	
6606.00 	86.6600 	-707.550 	530.650 	86.5865 	-707.401 	530.497 	
6611.00 	86.6600 	-707.550 	530.650 	86.5965 	-707.383 	530.497 	
6614.00 	86.6600 	-707.550 	530.650 	86.5965 	-707.383 	530.497 	
6619.00 	86.6600 	-707.550 	530.650 	86.5965 	-707.383 	530.497 	
6623.00 	86.6600 	-707.550 	530.650 	86.5965 	-707.383 	530.497 	
6627.00 	86.6500 	-707.550 	530.650 	86.5965 	-707.383 	530.497 	
6630.00 	86.6500 	-707.560 	530.650 	86.4590 	-707.604 	530.492 	
6635.00 	86.6500 	-707.560 	530.650 	86.4590 	-707.604 	530.492 	
6638.00 	86.6500 	-707.560 	530.650 	86.4590 	-707.604 	530.492 	
6642.00 	86.6500 	-707.560 	530.660 	86.4590 	-707.604 	530.492 	
6646.00 	86.6500 	-707.570 	530.650 	86.4590 	-707.604 	530.492 	
6650.00 	86.6500 	-707.560 	530.630 	86.4590 	-707.604 	530.492 	
6654.00 	86.6400 	-707.560 	530.620 	86.6040 	-707.630 	530.572 	
6659.00 	86.6400 	-707.560 	530.610 	86.6040 	-707.630 	530.572 	
6663.00 	86.6400 	-707.560 	530.610 	86.6040 	-707.630 	530.572 	
6667.00 	86.6400 	-707.550 	530.610 	86.6040 	-707.630 	530.572 	
6671.00 	86.6400 	-707.550 	530.600 	86.6040 	-707.630 	530.572 	
6675.00 	86.6400 	-707.550 	530.600 	86.6040 	-707.630 	530.572 	
6678.00 	86.6400 	-707.550 	530.600 	86.7465 	-707.678 	530.657 	
6683.00 	86.6400 	-707.550 	530.590 	86.7465 	-707.678 	530.657 	
6686.00 	86.6300 	-707.550 	530.580 	86.7465 	-707.678 	530.657 	
6691.00 	86.6300 	-707.550 	530.580 	86.7465 	-707.678 	530.657 	
6694.00 	86.6300 	-707.550 	530.570 	86.7465 	-707.678 	530.657 	
6699.00 	86.6300 	-707.550 	530.570 	86.7465 	-707.678 	530.657 	
6703.00 	86.6300 	-707.550 	530.570 	86.5640 	-707.388 	530.482 	
6707.00 	86.6300 	-707.550 	530.570 	86.5640 	-707.388 	530.482 	
6711.00 	86.6300 	-707.550 	530.560 	86.5640 	-707.388 	530.482 	
6715.00 	86.6300 	-707.550 	530.560 	86.5640 	-707.388 	530.482 	
6719.00 	86.6300 	-707.550 	530.560 	86.5640 	-707.388 	530.482 	
6723.00 	86.6300 	-707.550 	530.560 	86.5640 	-707.388 	530.482 	
6728.00 	86.6300 	-707.560 	530.570 	86.6040 	-707.699 	530.592 	
6732.00 	86.6300 	-707.570 	530.580 	86.6040 	-707.699 	530.592 	
6736.00 	86.6400 	-707.570 	530.590 	86.6040 	-707.699 	530.592 	
6739.00 	86.6400 	-707.570 	530.600 	86.6040 	-707.699 	530.592 	
6743.00 	86.6400 	-707.570 	530.600 	86.6040 	-707.699 	530.592 	
6747.00 	86.6400 	-707.570 	530.600 	86.6040 	-707.699 	530.592 	
6752.00 	86.6400 	-707.570 	530.600 	86.6365 	-707.591 	530.577 	
6755.00 	86.6400 	-707.570 	530.600 	86.6365 	-707.591 	530.577 	
6759.00 	86.6400 	-707.570 	530.590 	86.6365 	-707.591 	530.577 	
6763.00 	86.6400 	-707.570 	530.580 	86.6365 	-707.591 	530.577 	
6767.00 	86.6400 	-707.560 	530.570 	86.6365 	-707.591 	530.577 	
6771.00 	86.6400 	-707.560 	530.560 	86.6365 	-707.591 	530.577 	
6776.00 	86.6400 	-707.560 	530.550 	87.0515 	-707.080 	530.637 	
6779.00 	86.6400 	-707.560 	530.550 	87.0515 	-707.080 	530.637 	
6783.00 	86.6400 	-707.560 	530.550 	87.0515 	-707.080 	530.637 	
6787.00 	86.6300 	-707.560 	530.560 	87.0515 	-707.080 	530.637 	
6792.00 	86.6300 	-707.570 	530.570 	87.0515 	-707.080 	530.637 	
6795.00 	86.6400 	-707.570 	530.570 	86.5515 	-707.427 	530.487 	
6800.00 	86.6400 	-707.570 	530.580 	86.5515 	-707.427 	530.487 	
6804.00 	86.6400 	-707.570 	530.580 	86.5515 	-707.427 	530.487 	
6807.00 	86.6400 	-707.570 	530.580 	86.5515 	-707.427 	530.487 	
6811.00 	86.6400 	-707.570 	530.580 	86.5515 	-707.427 	530.487 	
6815.00 	86.6500 	-707.570 	530.570 	86.5515 	-707.427 	530.487 	
6819.00 	86.6500 	-707.560 	530.560 	86.6865 	-707.643 	530.617 	
6825.00 	86.6500 	-707.560 	530.550 	86.6865 	-707.643 	530.617 	
6827.00 	86.6500 	-707.560 	530.540 	86.6865 	-707.643 	530.617 	
6832.00 	86.6500 	-707.550 	530.540 	86.6865 	-707.643 	530.617 	
6836.00 	86.6500 	-707.550 	530.540 	86.6865 	-707.643 	530.617 	
6840.00 	86.6500 	-707.550 	530.540 	86.6865 	-707.643 	530.617 	
6844.00 	86.6500 	-707.550 	530.530 	86.7015 	-707.548 	530.597 	
6849.00 	86.6600 	-707.550 	530.530 	86.7015 	-707.548 	530.597 	
6852.00 	86.6600 	-707.540 	530.520 	86.7015 	-707.548 	530.597 	
6856.00 	86.6600 	-707.540 	530.520 	86.7015 	-707.548 	530.597 	
6860.00 	86.6600 	-707.540 	530.510 	86.7015 	-707.548 	530.597 	
6864.00 	86.6600 	-707.540 	530.510 	86.7015 	-707.548 	530.597 	
6868.00 	86.6600 	-707.540 	530.510 	86.4565 	-708.007 	530.607 	
6873.00 	86.6700 	-707.530 	530.510 	86.4565 	-708.007 	530.607 	
6877.00 	86.6700 	-707.530 	530.510 	86.4565 	-708.007 	530.607 	
6881.00 	86.6700 	-707.530 	530.500 	86.4565 	-708.007 	530.607 	
6885.00 	86.6700 	-707.530 	530.500 	86.4565 	-708.007 	530.607 	
6888.00 	86.6700 	-707.530 	530.500 	86.4565 	-708.007 	530.607 	
6892.00 	86.6700 	-707.530 	530.500 	86.4615 	-707.652 	530.507 	
6896.00 	86.6700 	-707.530 	530.520 	86.4615 	-707.652 	530.507 	
